"trial","ID","DATE","COND","dots_rt","screen_id","deck","dots_direction","dots_coherence","dots_accuracy","trial_index","Choice","Number_click_of_click_made","counterclick_speed","Bar_progress","Success","Left_click_number","Right_click_number","confidence_rt","confidence_rating","effort_rt","effort_rating","reward_rt","reward_rating","reward_cond","reward_context","reward_real","choice_rt","button_choice","dots_coherence_grouped","dots_coherence_grouped_n","diff_tapping","new_effort","reward_condi","R_P_E","clicks_binned","n_choice","n_choice1","zconf","zeff","zrew"
45,"45","2021.04.26","6REC",1488,"tapping",3,"left",0.1,0,438,"right",9,85,1,"true",7,7,5566,32,4246,58,5079.99999999977,40,"low","7","5",1007.00000000023,"no box","low",10,"easy",42,"exp 7 got 5","NEGATIVE",3,"0",0,-1.2124768978723,-0.55198858258552,-0.886886994982144
45,"46","2021.04.29","4ERC",1200,"tapping",3,"left",0.1,100,301,"left",9,85,1,"true",7,7,2718,82,2743,68,4911,70,"low","7","5",1343,"no box","low",10,"easy",32,"exp 7 got 5","NEGATIVE",4,"0",0,0.726192730574901,-0.885618571765398,0.277418128995327
45,"47","2021.04.29","6REC",1440,"tapping",3,"left",0.1,0,662,"right",9,85,1,"true",7,7,2167.00000000047,80,2606,89,2743.99999999953,91,"low","7","5",767.000000000466,"no box","low",10,"easy",11,"exp 7 got 5","NEGATIVE",3,"0",0,0.175014351243814,-0.574564051050511,-0.291802787399885
45,"48","2021.04.29","1CER",1311.99999999953,"tapping",3,"left",0.1,0,1936,"right",9,85,1,"true",7,7,1489.00000000047,67,1103,39,1110.99999999953,58,"low","7","5",527,"no box","low",10,"easy",61,"exp 7 got 5","NEGATIVE",3,"0",0,-0.473488403915752,-0.214523390468278,0.0918993870905991
45,"49","2021.04.29","5RCE",2384,"tapping",3,"left",0.1,100,239,"left",10,85,1,"true",7,7,4055,62,2279,35,4817.00000000023,65,"low","7","5",1751,"no box","low",10,"easy",65,"exp 7 got 5","NEGATIVE",4,"0",0,-0.142616553615895,0.986394119920148,-0.027409518935964
45,"5","2021.04.08","1CER",1871,"tapping",3,"left",0.1,0,1268,"right",10,85,1,"true",7,7,2248,21,2950.00000000093,14,4567,91,"low","7","5",1174,"box","low",10,"easy",86,"exp 7 got 5","NEGATIVE",5,"1",100,-1.56762037321596,0.810369982932847,0.842987007601119
45,"50","2021.04.30","4ERC",2000,"tapping",3,"left",0.1,100,1033,"left",10,85,1,"true",7,7,1511,18,2640,25,2671,28,"low","7","5",2303,"no box","low",10,"easy",75,"exp 7 got 5","NEGATIVE",5,"0",0,-0.426396452597075,0.27993632026795,-1.08005210082764
45,"51","2021.04.30","3ECR",1360,"tapping",3,"left",0.1,100,906,"left",9,85,1,"true",7,7,3071,74,3153,58,1511,55,"low","7","5",711,"box","low",10,"easy",42,"exp 7 got 5","NEGATIVE",3,"1",100,0.84187306830897,-0.987337766798792,-0.475390803671144
45,"52","2021.04.30","2CRE",1984,"tapping",3,"left",0.1,100,1197,"left",10,85,1,"true",7,7,2728,77,4350.00000000047,95,3278,60,"low","7","5",502,"box","low",10,"easy",5,"exp 7 got 5","NEGATIVE",5,"1",100,0.501085103740447,-1.92304804671258,-0.799747305532438
45,"53","2021.05.14","1CER",1160,"tapping",3,"left",0.1,100,1792,"left",9,85,1,"true",7,7,8040,58,10223,43,7959,37,"low","7","5",1382,"box","low",10,"easy",57,"exp 7 got 5","NEGATIVE",3,"1",100,0.110602957271658,-0.0867857728389983,-1.02522475208755
45,"54","2021.05.14","6REC",1488,"tapping",3,"left",0.1,0,1838,"right",9,85,1,"true",7,7,1383.00000000093,40,1543.00000000093,61,1665,22,"low","7","5",750,"no box","low",10,"easy",39,"exp 7 got 5","NEGATIVE",3,"0",0,-0.857588538502989,-0.889628173357006,-1.35126559301288
45,"56","2021.05.14","2CRE",1553,"tapping",3,"left",0.1,100,753,"left",9,85,1,"true",7,7,2447,78,4503,40,7214.00000000047,40,"low","7","5",974.000000000466,"box","low",10,"easy",60,"exp 7 got 5","NEGATIVE",3,"1",100,0.784300951184179,0.74252859715062,-0.700551867704921
45,"57","2021.05.17","3ECR",1232,"tapping",3,"left",0.1,0,1106,"right",9,85,1,"true",7,7,2140,41,2192,100,1854,98,"low","7","5",694,"no box","low",10,"easy",0,"exp 7 got 5","NEGATIVE",3,"0",0,-1.58258012203522,-0.975323966500504,1.32536270772912
45,"59","2021.05.17","5RCE",1264,"tapping",3,"left",0.1,100,735,"left",9,85,1,"true",7,7,3471,57,3358.99999999953,44,5622.99999999953,41,"low","7","5",1351,"no box","low",10,"easy",56,"exp 7 got 5","NEGATIVE",3,"0",0,0.264238104843334,-0.113092872971341,-0.382749935018416
45,"6","2021.04.08","2CRE",1408,"tapping",3,"left",0.1,100,590,"left",9,85,1,"true",7,7,4110,73,3638.99999999953,53,1991,45,"low","7","5",1127,"no box","low",10,"easy",47,"exp 7 got 5","NEGATIVE",3,"0",0,0.473345693319413,-0.867589357095947,-0.931408625645166
45,"60","2021.05.17","6REC",1377,"tapping",3,"left",0.1,100,953,"left",9,85,1,"true",7,7,2823,66,3582,78,1648,77,"low","7","5",567,"box","low",10,"easy",22,"exp 7 got 5","NEGATIVE",3,"1",100,0.51650320408123,-1.628088597509,0.921086439624905
45,"7","2021.04.08","3ECR",1488,"tapping",3,"left",0.1,0,863,"right",9,85,1,"true",7,7,2959,30,4000,57,4991,41,"low","7","5",806.999999999534,"no box","low",10,"easy",43,"exp 7 got 5","NEGATIVE",4,"0",0,-0.839953437230796,-0.427075405176507,-0.165911488758023
45,"8","2021.04.09","3ECR",1599.99999999977,"tapping",3,"left",0.1,0,691,"right",9,85,1,"true",7,7,2119,28,2481.00000000023,43,3238.99999999953,58,"low","7","5",1295,"no box","low",10,"easy",57,"exp 7 got 5","NEGATIVE",3,"0",0,-0.855816722104696,0.301951977394922,0.0240447179659064
45,"9","2021.04.09","3ECR",1511,"tapping",3,"left",0.1,0,1324,"right",9,85,1,"true",7,7,3174,0,2278.00000000047,100,3142,78,"low","7","5",566,"no box","low",10,"easy",0,"exp 7 got 5","NEGATIVE",3,"0",0,-1.6613497192163,-1.54416556038274,-0.0862366688307822
46,"1","2021.04.06","1CER",1511.99999999907,"tapping",3,"left",0.1,0,1784,"right",9,85,1,"true",7,7,2359,77,1886,65,2279,84,"low","7","5",957.999999999069,"box","low",10,"easy",35,"exp 7 got 5","NEGATIVE",2,"1",100,0.728326682665637,-1.1640862245362,0.76953422721488
46,"10","2021.04.12","1CER",1490.00000000047,"tapping",3,"left",0.1,100,1956,"left",9,85,1,"true",7,7,1894,64,1614,28,2109,87,"low","7","5",1262,"box","low",10,"easy",72,"exp 7 got 5","NEGATIVE",3,"1",100,-0.545528482278313,-0.1875508667621,1.44341854111622
46,"11","2021.04.09","2CRE",1368,"tapping",3,"left",0.1,100,930,"left",9,85,1,"true",7,7,2073,45,3790,40,2079,37,"low","7","5",3215,"no box","low",10,"easy",60,"exp 7 got 5","NEGATIVE",4,"0",0,-0.298881546966633,0.109615842445778,-3.48345680699274
46,"12","2021.04.09","3ECR",1384,"tapping",3,"left",0.1,100,908,"left",9,85,1,"true",7,7,2957.99999999953,84,4943,77,2511,91,"low","7","5",1074,"box","low",10,"easy",23,"exp 7 got 5","NEGATIVE",3,"1",100,1.47176065090256,-0.68288228805882,1.56540305441017
46,"13","2021.04.12","3ECR",1184,"tapping",3,"left",0.1,100,1956,"left",9,85,1,"true",7,7,1991,56,2880,31,1774,56,"low","7","5",630,"no box","low",10,"easy",69,"exp 7 got 5","NEGATIVE",3,"0",0,-0.672505999330314,-1.82563444549976,-1.15285830296644
46,"14","2021.04.12","2CRE",1416,"tapping",3,"left",0.1,0,653,"right",9,85,1,"true",7,7,1969,20,2214,40,3373,72,"low","7","5",1014,"no box","low",10,"easy",60,"exp 7 got 5","NEGATIVE",3,"0",0,-1.84432093412345,-0.127869132801098,0.169201805906912
46,"16","2021.04.13","4ERC",1616,"tapping",3,"left",0.1,0,744,"right",9,85,1,"true",7,7,9455,78,3713,86,4703,87,"low","7","5",3063,"box","low",10,"easy",14,"exp 7 got 5","NEGATIVE",2,"1",100,0.497555066695847,-0.876189157209943,0.985088071637297
46,"17","2021.04.13","4ERC",1376.00000000093,"tapping",3,"left",0.1,100,1936,"left",9,85,1,"true",7,7,1726,81,3784,28,2591.00000000093,100,"low","7","5",583,"no box","low",10,"easy",72,"exp 7 got 5","NEGATIVE",3,"0",0,0.902211715734444,0.876795436210806,1.98151325864713
46,"18","2021.04.13","4ERC",1567,"tapping",3,"left",0.1,100,1250,"left",9,85,1,"true",7,7,2471,91,5576,88,5502,93,"low","7","5",1151,"box","low",10,"easy",12,"exp 7 got 5","NEGATIVE",3,"1",100,0.782426717079006,-1.10050607884796,2.04540442269332
46,"19","2021.04.13","5RCE",1422.99999999953,"tapping",3,"left",0.1,0,1222,"right",9,85,1,"true",7,7,1902,2,2023,36,3840,91,"low","7","5",1431,"no box","low",10,"easy",64,"exp 7 got 5","NEGATIVE",4,"0",0,-2.12275414214142,0.651886325861789,0.976632706347082
46,"2","2021.04.06","1CER",1560,"tapping",3,"left",0.1,100,863,"left",9,85,1,"true",7,7,1792,66,3151,74,2590.99999999953,62,"low","7","5",1574,"box","low",10,"easy",26,"exp 7 got 5","NEGATIVE",3,"1",100,0.596393296836702,-1.4814726099243,0.549588687943704
46,"20","2021.04.13","5RCE",1472,"tapping",3,"left",0.1,100,1657,"left",9,85,1,"true",7,7,2189.99999999907,46,1511,40,3369,60,"low","7","5",863,"no box","low",10,"easy",60,"exp 7 got 5","NEGATIVE",2,"0",0,-0.708124640091793,0.193999936302341,-0.571208499494645
46,"21","2021.04.14","6REC",2007.99999999953,"tapping",3,"left",0.1,0,1530,"right",10,85,1,"true",7,7,3917.99999999953,9,6876.00000000047,37,2536,51,"low","7","5",1005.99999999953,"no box","low",10,"easy",63,"exp 7 got 5","NEGATIVE",5,"0",0,-2.45438041308517,-0.255253457696081,-0.385858103589467
46,"22","2021.04.14","6REC",1304.99999999907,"tapping",3,"left",0.1,100,1938,"left",9,85,1,"true",7,7,1359,57,2190,56,2206,63,"low","7","5",670,"box","low",10,"easy",44,"exp 7 got 5","NEGATIVE",3,"1",100,0.267291747456784,-0.694751435324976,-1.06342897109796
46,"23","2021.04.14","6REC",1656,"tapping",3,"left",0.1,0,1412,"right",9,85,1,"true",7,7,2327,66,3246.99999999953,59,2016,73,"low","7","5",1391,"no box","low",10,"easy",41,"exp 7 got 5","NEGATIVE",2,"0",0,0.259835652694811,-0.80499481336789,1.16717849782405
46,"24","2021.04.15","5RCE",1352.00000000047,"tapping",3,"left",0.1,100,852,"left",9,85,1,"true",7,7,3102,71,2487,53,2160,51,"low","7","5",855,"no box","low",10,"easy",47,"exp 7 got 5","NEGATIVE",6,"0",0,0.221723169167768,0.103723548852165,-0.193127549492513
46,"25","2021.04.15","5RCE",1432,"tapping",3,"left",0.1,0,1900,"right",9,85,1,"true",7,7,4182,59,1655,40,1968,65,"low","7","5",2287,"box","low",10,"easy",60,"exp 7 got 5","NEGATIVE",4,"1",100,0.240943050413828,-0.259592899465062,0.0668113574431672
46,"27","2021.04.15","6REC",1279,"tapping",3,"left",0.1,100,482,"left",9,85,1,"true",7,7,3591,41,3391,46,5400,44,"low","7","5",671,"no box","low",10,"easy",54,"exp 7 got 5","NEGATIVE",3,"0",0,-0.913101810605497,-0.798423054711079,-0.996004294530493
46,"3","2021.04.07","2CRE",2520,"tapping",3,"left",0.1,100,908,"left",10,85,1,"true",7,7,1800,100,1950,39,2271.00000000047,100,"low","7","5",774.999999999534,"box","low",10,"easy",61,"exp 7 got 5","NEGATIVE",4,"1",100,0.897107263025366,0.12457220684453,0.940011554913824
46,"31","2021.04.19","2CRE",983,"tapping",3,"left",0.1,0,1837,"right",8,85,1,"true",7,7,2279,79,4397.99999999953,74,3743.00000000047,74,"low","7","5",2039,"box","low",10,"easy",26,"exp 7 got 5","NEGATIVE",2,"1",100,0.12555222740426,-0.45686852102845,0.565571422183668
46,"32","2021.04.20","3ECR",1416.99999999953,"tapping",3,"left",0.1,100,1629,"left",9,85,1,"true",7,7,2335,2,1924,66,2879,82,"low","7","5",1590,"no box","low",10,"easy",34,"exp 7 got 5","NEGATIVE",4,"0",0,-1.39719931725422,-0.978963109269133,0.12517452814634
46,"33","2021.04.20","4ERC",1456,"tapping",3,"left",0.1,0,1350,"right",9,85,1,"true",7,7,3118,88,6431,52,2782,96,"low","7","5",1423,"box","low",10,"easy",48,"exp 7 got 5","NEGATIVE",2,"1",100,0.177566420931704,-0.158240803521803,0.641099590342924
46,"34","2021.04.20","6REC",1544,"tapping",3,"left",0.1,0,1353,"right",9,85,1,"true",7,7,1367,41,1711,60,1415.99999999953,41,"low","7","5",711,"no box","low",10,"easy",40,"exp 7 got 5","NEGATIVE",3,"0",0,-0.847154017190248,-0.768646738512001,-1.19706643360171
46,"35","2021.04.21","1CER",1224,"tapping",3,"left",0.1,0,1349,"right",9,85,1,"true",7,7,1456,26,7935,71,2303.00000000047,33,"low","7","5",1998.00000000047,"no box","low",10,"easy",29,"exp 7 got 5","NEGATIVE",4,"0",0,-1.50256578440971,-1.22284874956205,-1.24431595836503
46,"36","2021.04.21","4ERC",1438.99999999953,"tapping",3,"left",0.1,0,942,"right",9,85,1,"true",7,7,1902,61,1864,43,1943,34,"low","7","5",532,"no box","low",10,"easy",57,"exp 7 got 5","NEGATIVE",4,"0",0,0.614970916718711,0.00801196009726148,-0.762890083081471
46,"37","2021.04.21","5RCE",1151,"tapping",3,"left",0.1,100,1793,"left",9,85,1,"true",7,7,2070,60,3431,59,1616,70,"low","7","5",903,"no box","low",10,"easy",41,"exp 7 got 5","NEGATIVE",4,"0",0,0.549079429810237,-1.03143489384798,-0.708919742425349
46,"38","2021.04.21","6REC",824.000000000466,"tapping",3,"left",0.1,100,1570,"left",8,85,1,"true",7,7,1247,70,1350,61,2304,66,"low","7","5",1335,"box","low",10,"easy",39,"exp 7 got 5","NEGATIVE",2,"1",100,0.466099929438254,-1.29072606896556,-0.700504514498207
46,"39","2021.04.22","2CRE",1392,"tapping",3,"left",0.1,0,619,"right",9,85,1,"true",7,7,3303.99999999953,28,3934,81,3694.00000000047,57,"low","7","5",1767,"box","low",10,"easy",19,"exp 7 got 5","NEGATIVE",4,"1",100,-1.52056602420001,-0.511403827993776,2.14680429585135
46,"41","2021.04.22","4ERC",1624,"tapping",3,"left",0.1,100,1186,"left",9,85,1,"true",7,7,1782,83,1937,75,1998,72,"low","7","5",918,"no box","low",10,"easy",25,"exp 7 got 5","NEGATIVE",3,"0",0,0.232005107002671,-0.461989422665756,0.0982632417080041
46,"43","2021.04.26","1CER",1176,"tapping",3,"left",0.1,0,1368,"right",9,85,1,"true",7,7,1800,60,3597.99999999907,39,2782,13,"low","7","5",645.999999999069,"no box","low",10,"easy",61,"exp 7 got 5","NEGATIVE",4,"0",0,0.199530020803037,0.0768605654342136,-1.41479952031329
46,"44","2021.04.26","3ECR",1184,"tapping",3,"left",0.1,100,482,"left",9,85,1,"true",7,7,3670,68,4160,65,4887,65,"low","7","5",1038,"no box","low",10,"easy",35,"exp 7 got 5","NEGATIVE",3,"0",0,-0.32939082515988,-0.587926079164091,-0.162938346526128
46,"45","2021.04.26","6REC",1519,"tapping",3,"left",0.1,0,1621,"right",9,85,1,"true",7,7,4654,59,3582.00000000093,55,2054,41,"low","7","5",2167,"box","low",10,"easy",45,"exp 7 got 5","NEGATIVE",4,"1",100,-0.0511285438861813,-0.381458431100226,-0.827261188554169
46,"46","2021.04.29","4ERC",1272,"tapping",3,"left",0.1,100,1006,"left",9,85,1,"true",7,7,3678,79,2167.99999999953,45,3870.00000000047,36,"low","7","5",918.999999999534,"no box","low",10,"easy",55,"exp 7 got 5","NEGATIVE",4,"0",0,0.607428672422958,0.256314274799656,-1.02695060197665
46,"47","2021.04.29","6REC",1488.00000000023,"tapping",3,"left",0.1,0,536,"right",9,85,1,"true",7,7,2263,89,2909.99999999977,89,2616,98,"low","7","5",1263,"box","low",10,"easy",11,"exp 7 got 5","NEGATIVE",3,"1",100,0.575842447929449,-0.574564051050511,0.58262964574492
46,"48","2021.04.29","1CER",1391.99999999953,"tapping",3,"left",0.1,0,744,"right",9,85,1,"true",7,7,2175,65,1863,39,1711,32,"low","7","5",647,"no box","low",10,"easy",61,"exp 7 got 5","NEGATIVE",3,"0",0,-0.644008576560383,-0.214523390468278,-1.15781135709537
46,"49","2021.04.29","5RCE",2151.99999999953,"tapping",3,"left",0.1,0,582,"right",10,85,1,"true",7,7,1751,58,2558.99999999953,43,2000,46,"low","7","5",1279,"no box","low",10,"easy",57,"exp 7 got 5","NEGATIVE",4,"0",0,-0.318686372894779,0.643419808404102,-0.767155058400908
46,"5","2021.04.08","1CER",1952,"tapping",3,"left",0.1,0,1566,"right",10,85,1,"true",7,7,2199,19,1614,4,2382,94,"low","7","5",878,"box","low",10,"easy",96,"exp 7 got 5","NEGATIVE",5,"1",100,-1.6483623745037,1.29135269670327,1.01198678955457
46,"50","2021.04.30","4ERC",1321,"tapping",3,"left",0.1,0,1620,"right",9,85,1,"true",7,7,2454,20,2407,17,1843,27,"low","7","5",943,"no box","low",10,"easy",83,"exp 7 got 5","NEGATIVE",3,"0",0,-0.294664215209361,0.875045700417998,-1.10948342376163
46,"51","2021.04.30","3ECR",1583.99999999907,"tapping",3,"left",0.1,100,1774,"left",9,85,1,"true",7,7,2383.00000000093,86,2407.00000000093,34,3742,80,"low","7","5",1223,"box","low",10,"easy",66,"exp 7 got 5","NEGATIVE",3,"1",100,1.34519931555419,0.3869186111813,1.32728288305584
46,"52","2021.04.30","2CRE",1296,"tapping",3,"left",0.1,100,456,"left",9,85,1,"true",7,7,3984,99,3406,71,4957.99999999977,81,"low","7","5",1013,"box","low",10,"easy",29,"exp 7 got 5","NEGATIVE",3,"1",100,1.25335793330443,-1.06214338384829,0.386023677226359
46,"53","2021.05.14","1CER",1224,"tapping",3,"left",0.1,100,509,"left",9,85,1,"true",7,7,2761,26,3951,58,6447,39,"low","7","5",1143,"no box","low",10,"easy",42,"exp 7 got 5","NEGATIVE",3,"0",0,-1.08684576214056,-0.902985303110531,-0.911470882122775
46,"54","2021.05.14","6REC",1512.00000000047,"tapping",3,"left",0.1,0,438,"right",9,85,1,"true",7,7,4335,4,1815,80,1920,19,"low","7","5",631,"no box","low",10,"easy",20,"exp 7 got 5","NEGATIVE",3,"0",0,-3.58438457912541,-2.28571318376371,-1.50226952303207
46,"56","2021.05.14","2CRE",1871,"tapping",3,"left",0.1,100,1195,"left",10,85,1,"true",7,7,3113,41,4790,79,4102,43,"low","7","5",1174,"no box","low",10,"easy",21,"exp 7 got 5","NEGATIVE",5,"0",0,-1.04966846992104,-1.34726838245886,-0.566578158399686
46,"57","2021.05.17","3ECR",1888,"tapping",3,"left",0.1,100,1648,"left",9,85,1,"true",7,7,1486,69,1369,99,1030,66,"low","7","5",630.000000000931,"no box","low",10,"easy",1,"exp 7 got 5","NEGATIVE",3,"0",0,-0.51891943129175,-0.949688411290991,0.358734401898378
46,"59","2021.05.17","5RCE",1337.00000000093,"tapping",3,"left",0.1,0,1873,"right",9,85,1,"true",7,7,7158,14,3367,42,1816,38,"low","7","5",1863,"no box","low",10,"easy",58,"exp 7 got 5","NEGATIVE",4,"0",0,-1.58328035178486,0.0463332034640291,-0.593679864764501
46,"6","2021.04.08","2CRE",1384,"tapping",3,"left",0.1,100,148,"left",9,85,1,"true",7,7,4584,65,6343,55,6167,65,"low","7","5",23103,"no box","low",10,"easy",45,"exp 7 got 5","NEGATIVE",3,"0",0,0.0323831842591159,-0.981698931395455,0.477148842249225
46,"60","2021.05.17","6REC",1487,"tapping",3,"left",0.1,0,962,"right",9,85,1,"true",7,7,1871.00000000047,62,5814,53,3927.99999999953,76,"low","7","5",623,"box","low",10,"easy",47,"exp 7 got 5","NEGATIVE",3,"1",100,0.266125126493073,-0.335825782992571,0.570721023595337
46,"7","2021.04.08","3ECR",1343,"tapping",3,"left",0.1,0,1296,"right",9,85,1,"true",7,7,7190.99999999907,37,3864,56,5447,45,"low","7","5",1407,"no box","low",10,"easy",44,"exp 7 got 5","NEGATIVE",4,"0",0,-0.325602507925989,-0.333083569099146,0.244062846396938
46,"8","2021.04.09","3ECR",2271,"tapping",3,"left",0.1,100,1386,"left",10,85,1,"true",7,7,1703,30,3238.99999999953,20,1471.00000000047,54,"low","7","5",711,"no box","low",10,"easy",80,"exp 7 got 5","NEGATIVE",5,"0",0,-0.73640043529939,1.41809589383687,-0.234119622299614
46,"9","2021.04.09","3ECR",2440,"tapping",3,"left",0.1,0,1080,"right",10,85,1,"true",7,7,3582,0,2455.00000000047,100,5334,85,"low","7","5",11245.9999999995,"no box","low",10,"easy",0,"exp 7 got 5","NEGATIVE",5,"0",0,-1.6613497192163,-1.54416556038274,0.819248353892424
47,"1","2021.04.06","1CER",1800,"tapping",3,"left",0.09,0,1495,"right",10,95,1,"true",7,7,2151,78,2046,65,2942,81,"low","7","5",862,"box","low",10,"easy",35,"exp 7 got 5","NEGATIVE",4,"1",100,0.778884571100173,-1.1640862245362,0.532666442778478
47,"10","2021.04.12","1CER",2008,"tapping",3,"left",0.09,100,835,"left",10,95,1,"true",7,7,1424,94,1830.00000000023,21,1750,59,"low","7","5",782,"no box","low",10,"easy",79,"exp 7 got 5","NEGATIVE",5,"0",0,1.02298921541159,0.609182395475372,-1.15298523466132
47,"11","2021.04.09","2CRE",1407,"tapping",3,"left",0.09,0,849,"right",9,95,1,"true",7,7,2248,59,4999,42,2103,43,"low","7","5",1383.00000000023,"no box","low",10,"easy",58,"exp 7 got 5","NEGATIVE",4,"0",0,0.267340004988878,-0.0144334027419707,-2.87558817815223
47,"12","2021.04.09","3ECR",1784,"tapping",3,"left",0.09,0,1432,"right",10,95,1,"true",7,7,3331,31,9207,33,1750,25,"low","7","5",526,"no box","low",10,"easy",67,"exp 7 got 5","NEGATIVE",5,"0",0,-0.678046203145189,0.656179587893208,-1.02168470756334
47,"13","2021.04.12","3ECR",2183.99999999953,"tapping",3,"left",0.09,100,1007,"left",10,95,1,"true",7,7,1694,62,2136,3,3294,59,"low","7","5",950,"no box","low",10,"easy",97,"exp 7 got 5","NEGATIVE",5,"0",0,-0.145154760251493,0.69210619277155,-0.678292930851356
47,"14","2021.04.12","2CRE",1456,"tapping",3,"left",0.09,100,1403,"left",9,95,1,"true",7,7,2072,40,1686,28,2374,67,"low","7","5",646.999999999534,"no box","low",10,"easy",72,"exp 7 got 5","NEGATIVE",3,"0",0,-0.784096420419592,0.49697590789705,-0.538043837830975
47,"16","2021.04.13","4ERC",1833,"tapping",3,"left",0.09,100,364,"left",10,95,1,"true",7,7,4447,83,2880,80,9895,79,"low","7","5",839,"box","low",10,"easy",20,"exp 7 got 5","NEGATIVE",4,"1",100,0.641107368851792,-0.659161141516257,0.331008642927278
47,"17","2021.04.13","4ERC",1455.99999999907,"tapping",3,"left",0.09,100,1855,"left",9,95,1,"true",7,7,2750,26,2801,92,1574,88,"low","7","5",951,"box","low",10,"easy",8,"exp 7 got 5","NEGATIVE",3,"1",100,-2.37038139425322,-1.76222137799131,1.14136466254038
47,"18","2021.04.13","4ERC",1319,"tapping",3,"left",0.09,100,951,"left",9,95,1,"true",7,7,5111,90,6169,61,3366,68,"low","7","5",767,"box","low",10,"easy",39,"exp 7 got 5","NEGATIVE",3,"1",100,0.733912131719226,-0.150261886928209,0.0370337848119955
47,"19","2021.04.13","5RCE",896.000000000466,"tapping",3,"left",0.09,100,626,"left",8,95,1,"true",7,7,2503.00000000047,99,2815,69,3202,92,"low","7","5",909.999999999534,"box","low",10,"easy",31,"exp 7 got 5","NEGATIVE",2,"1",100,1.08634575339349,-0.773894229284859,1.01114806538446
47,"2","2021.04.06","1CER",1439.99999999953,"tapping",3,"left",0.09,0,1522,"right",9,95,1,"true",7,7,1281,74,2183,39,2767,73,"low","7","5",719,"box","low",10,"easy",61,"exp 7 got 5","NEGATIVE",3,"1",100,1.32512746934034,0.565298759050062,1.97999138915433
47,"20","2021.04.13","5RCE",1473.00000000023,"tapping",3,"left",0.09,100,637,"left",9,95,1,"true",7,7,2191.00000000023,60,3471,73,4935,55,"low","7","5",1615,"box","low",10,"easy",27,"exp 7 got 5","NEGATIVE",2,"1",100,0.46635820513508,-1.59686731709658,-0.959141544605981
